ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,APPROVED,Work_Time,AGE
5112741,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112744,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112745,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112746,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112747,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112748,0,0,0,0,315000.0,0,1,0,0,1,0,0,0,6,2.0,-4,1,7,50
5112756,1,1,1,1,72000.0,0,0,0,0,1,0,0,0,8,3.0,-4,1,0,34
5112759,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112760,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112761,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112762,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112763,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112765,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112766,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112768,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112769,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112770,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112771,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112772,1,0,1,1,315000.0,1,1,0,0,1,1,1,1,1,3.0,-4,1,5,30
5112796,1,0,0,0,382500.0,0,0,1,0,1,1,0,0,3,1.0,-4,1,12,30
5112798,1,0,0,0,382500.0,0,0,1,0,1,1,0,0,3,1.0,-4,1,12,30
5112799,1,0,0,0,382500.0,0,0,1,0,1,1,0,0,3,1.0,-4,1,12,30
5112801,0,0,0,1,292500.0,0,0,0,0,1,0,1,0,3,3.0,-4,1,12,45
5112802,0,0,0,1,292500.0,0,0,0,0,1,0,1,0,3,3.0,-4,1,12,45
5112803,0,0,0,1,292500.0,0,0,0,0,1,0,1,0,3,3.0,-4,0,12,45
5112805,0,0,0,1,292500.0,0,0,0,0,1,0,1,0,3,3.0,-4,1,12,45
5112807,0,0,0,1,292500.0,0,0,0,0,1,0,1,0,3,3.0,-4,1,12,45
5112817,1,1,0,0,121500.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,16,40
5112818,1,1,0,0,121500.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,16,40
5112819,1,1,0,0,121500.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,16,40
5112820,1,1,0,0,121500.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,16,40
5112821,1,1,0,0,121500.0,0,0,0,0,1,0,0,0,14,2.0,-4,1,16,40
5112825,1,1,0,0,90000.0,1,0,0,0,1,0,0,1,1,2.0,-4,1,3,27
5112832,1,1,0,1,90000.0,1,0,0,3,1,0,0,0,1,3.0,-4,0,1,31
5112833,1,1,0,1,90000.0,0,0,3,3,1,0,1,1,8,2.0,-4,1,2,36
5112835,1,1,0,2,157500.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,8,41
5112838,1,1,0,0,202500.0,0,1,0,0,1,1,1,1,2,2.0,-4,1,5,43
5112842,1,0,0,0,427500.0,0,1,0,0,1,0,0,1,2,2.0,-4,1,6,54
5112844,0,0,0,0,247500.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,29,52
5112848,1,1,0,0,112500.0,0,0,0,0,1,0,1,0,8,2.0,-4,1,0,36
5112850,1,0,0,0,180000.0,0,0,0,0,1,0,0,1,9,2.0,-4,1,4,33
5112852,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,19,51
5112855,1,0,0,0,279000.0,0,1,0,0,1,0,0,1,20,2.0,-4,1,3,27
5112856,1,0,0,0,225000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,11,30
5112858,1,0,1,1,270000.0,0,0,2,0,1,0,0,0,3,3.0,-4,1,5,33
5112865,0,0,0,2,135000.0,0,1,0,0,1,0,1,1,10,4.0,-4,1,4,37
5112868,1,0,0,0,180000.0,0,0,1,0,1,0,0,0,3,1.0,-4,1,7,57
5112869,0,0,0,0,270000.0,1,0,2,0,1,0,1,1,1,2.0,-4,1,2,23
5112870,0,0,0,1,360000.0,0,0,0,0,1,0,1,0,3,3.0,-4,1,8,57
5112872,1,0,0,0,360000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,5,57
5112873,1,0,0,0,143100.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,27,50
5112877,0,1,0,1,180000.0,0,0,0,0,1,1,0,0,10,3.0,-4,1,4,32
5112885,1,1,0,0,87750.0,0,0,0,0,1,0,0,0,5,2.0,-4,1,2,54
5112889,1,1,0,0,135000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,1,53
5112903,0,1,1,1,202500.0,2,0,0,0,1,0,0,0,4,3.0,-4,1,13,37
5112905,1,1,0,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,43,62
5112907,0,1,0,2,292500.0,0,0,0,0,1,0,0,1,3,4.0,-4,1,1,34
5112912,1,1,0,0,292500.0,2,1,0,0,1,1,0,0,4,2.0,-4,1,31,50
5112915,1,1,0,1,225000.0,1,0,0,0,1,0,1,0,1,3.0,-4,1,1,38
5112916,1,0,1,2,135000.0,2,0,0,0,1,0,0,0,4,4.0,-4,1,6,38
5112917,1,1,0,0,337500.0,1,0,4,0,1,1,0,0,1,1.0,-4,1,10,58
5112919,0,0,0,2,189000.0,1,0,0,0,1,0,0,1,1,4.0,-4,1,2,37
5112920,0,0,0,3,256500.0,0,0,0,0,1,0,0,1,6,5.0,-4,1,4,35
5112926,1,1,0,0,315000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,8,52
5112933,0,0,0,0,540000.0,0,0,2,0,1,0,0,0,3,2.0,-4,1,7,53
5112935,0,1,0,0,211500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,15,63
5112940,0,0,0,0,180000.0,0,0,0,0,1,1,0,0,20,2.0,-4,1,3,23
5112941,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,6,3.0,-4,1,0,37
5112948,0,0,0,1,1125000.0,0,1,0,0,1,0,0,0,9,3.0,-4,1,4,45
5112957,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,10,2.0,-4,1,7,36
5112960,0,0,0,0,382500.0,0,1,0,0,1,0,0,0,7,2.0,-4,1,9,29
5112961,0,0,0,1,135000.0,0,0,0,0,1,0,0,0,7,3.0,-4,1,4,34
5112962,1,1,0,1,67500.0,0,0,1,0,1,0,0,0,11,2.0,-4,1,3,36
5112963,1,0,0,2,112500.0,0,0,0,0,1,0,0,0,5,4.0,-4,1,3,32
5112972,1,1,1,0,108000.0,2,0,0,0,1,1,0,0,4,2.0,-4,1,29,49
5112976,0,0,1,0,360000.0,1,0,0,0,1,1,0,0,1,2.0,-4,1,6,43
5112977,1,0,1,0,157500.0,0,0,0,0,1,0,0,0,13,2.0,-4,1,7,39
5112978,0,1,1,0,202500.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,9,55
5112983,1,1,0,0,202500.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,26,49
5112984,1,1,1,0,180000.0,0,0,0,0,1,0,1,0,5,2.0,-4,1,3,61
5112985,1,1,0,0,135000.0,1,0,0,0,1,0,0,1,1,2.0,-4,1,11,31
5112989,1,0,0,0,90000.0,0,0,2,3,1,1,1,1,5,2.0,-4,1,3,26
5112990,0,0,0,0,202500.0,0,1,0,0,1,0,0,0,9,2.0,-4,1,10,62
5112991,1,1,0,0,247500.0,1,1,1,0,1,0,0,0,1,1.0,-4,1,7,31
5112992,0,0,0,0,202500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,1,56
5113004,1,0,1,0,270000.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,3,27
5113006,0,0,1,1,112500.0,0,0,0,0,1,0,0,0,3,3.0,-4,1,6,53
5113007,1,1,1,1,171000.0,0,0,1,0,1,1,0,0,3,2.0,-4,1,4,24
5113010,0,1,1,0,180000.0,0,0,0,0,1,1,0,0,12,2.0,-4,1,12,59
5113011,0,0,1,0,90000.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,5,31
5113016,1,0,1,2,270000.0,0,0,3,0,1,0,1,0,3,3.0,-4,1,0,36
5113018,0,1,1,0,211500.0,2,0,1,3,1,0,0,1,4,1.0,-4,1,16,43
5113024,1,1,0,0,90000.0,2,0,0,0,1,0,1,0,4,2.0,-4,1,15,37
5113028,0,0,0,1,292500.0,0,1,0,0,1,0,0,1,0,3.0,-4,1,12,40
5113035,1,1,0,0,112500.0,1,1,0,0,1,0,1,0,1,2.0,-4,1,28,55
5113037,1,1,0,0,247500.0,0,0,0,0,1,0,0,1,8,2.0,-4,1,0,40
5113039,1,1,0,0,153000.0,0,1,3,0,1,0,0,1,9,1.0,-4,1,21,41
5113040,1,1,0,0,229500.0,0,1,4,0,1,0,0,0,3,1.0,-4,1,14,34
5113042,0,0,0,0,202500.0,1,0,3,0,1,0,0,0,1,1.0,-4,1,1,45
5113060,1,1,1,2,135000.0,0,0,3,2,1,0,0,0,5,3.0,-4,1,14,40
5113065,1,1,0,0,112500.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,0,53
5113074,1,1,0,0,225000.0,2,0,3,0,1,0,1,1,4,1.0,-4,1,34,53
5113075,1,1,0,0,121500.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,1,57
5113076,0,1,0,0,360000.0,1,1,0,0,1,0,0,1,1,2.0,-4,1,8,53
5113077,1,0,0,1,112500.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,11,36
5113078,0,0,0,1,360000.0,0,0,1,0,1,1,1,0,6,2.0,-4,1,20,40
5113081,1,1,0,1,112500.0,0,1,1,0,1,0,0,0,7,2.0,-4,1,3,41
5113082,1,1,0,1,112500.0,0,1,1,0,1,0,0,0,7,2.0,-4,1,3,41
5113094,0,0,0,1,225000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,2,41
5113113,0,0,0,0,202500.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,8,42
5113114,0,0,0,0,202500.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,8,42
5113116,1,1,0,0,630000.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,12,58
5113130,1,0,0,0,315000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,9,35
5113132,1,0,0,0,360000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,9,52
5113153,1,0,0,0,135000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,5,47
5113154,1,1,0,0,45000.0,1,0,0,0,1,1,0,0,1,2.0,-4,1,2,36
5113164,0,0,0,0,675000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,9,55
5113167,1,1,0,0,225000.0,0,1,0,0,1,0,0,0,9,2.0,-4,1,5,35
5113169,1,0,0,1,405000.0,0,1,0,0,1,0,0,0,2,3.0,-4,1,9,41
5113180,0,0,0,0,135000.0,1,1,2,0,1,0,0,0,1,2.0,-4,1,1,48
5113181,0,0,0,0,135000.0,1,1,2,0,1,0,0,0,1,2.0,-4,1,1,48
5113186,1,1,0,1,76500.0,0,0,0,0,1,1,0,0,14,3.0,-4,1,1,37
5113215,1,1,0,0,103500.0,0,1,1,0,1,0,0,1,3,1.0,-4,1,3,27
5113226,1,1,0,0,202500.0,0,0,0,0,1,1,0,1,8,2.0,-4,1,1,41
5113227,1,0,0,2,387000.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,0,41
5113228,1,0,0,0,315000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,9,49
5113237,1,1,0,1,175500.0,0,0,0,0,1,1,0,0,5,3.0,-4,1,0,45
5113239,1,1,0,1,175500.0,0,0,0,0,1,1,0,0,5,3.0,-4,1,0,45
5113240,1,1,0,1,175500.0,0,0,0,0,1,1,0,0,5,3.0,-4,1,0,45
5113243,1,1,0,1,175500.0,0,0,0,0,1,1,0,0,5,3.0,-4,1,0,45
5113244,1,1,0,1,175500.0,0,0,0,0,1,1,0,0,5,3.0,-4,1,0,45
5113249,0,1,0,1,360000.0,0,1,3,0,1,0,0,0,10,2.0,-4,1,1,38
5113251,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113253,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113254,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113255,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113257,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113258,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,0,0,32
5113259,1,0,0,0,247500.0,0,0,1,3,1,0,0,0,8,1.0,-4,1,0,32
5113261,1,1,0,0,112500.0,0,0,2,0,1,0,0,1,11,2.0,-4,1,2,46
5113272,0,0,0,1,450000.0,1,1,0,0,1,0,0,1,1,3.0,-4,1,4,41
5113274,1,1,0,2,121500.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,1,40
5113275,1,1,0,2,121500.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,1,40
5113279,0,1,0,0,112500.0,0,0,0,3,1,0,0,0,12,2.0,-4,1,0,26
5113282,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113283,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113284,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113285,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113287,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113289,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113295,1,0,0,2,121500.0,0,2,0,0,1,1,1,0,7,4.0,-4,1,0,31
5113301,1,1,0,1,112500.0,2,0,0,0,1,0,0,1,4,3.0,-4,1,3,26
5113302,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113303,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113305,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113306,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113307,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113308,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113309,0,1,0,1,180000.0,0,1,0,3,1,0,0,0,11,3.0,-4,1,4,42
5113313,1,0,0,0,153000.0,0,0,0,0,1,0,0,1,10,2.0,-4,1,27,53
5113316,1,0,0,0,153000.0,0,0,0,0,1,0,0,1,10,2.0,-4,1,27,53
5113335,0,1,0,0,81000.0,0,0,1,0,1,0,0,0,0,1.0,-4,1,7,57
5113336,0,1,0,0,81000.0,0,0,1,0,1,0,0,0,0,1.0,-4,1,7,57
5113338,1,1,0,0,126000.0,2,0,0,0,1,0,0,1,4,2.0,-4,1,7,40
5113339,0,1,0,2,135000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,12,31
5113341,0,1,0,2,135000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,12,31
5113342,0,1,0,2,135000.0,0,0,0,0,1,0,0,0,3,4.0,-4,0,12,31
5113343,0,1,0,2,135000.0,0,0,0,0,1,0,0,0,3,4.0,-4,1,12,31
5113344,0,0,0,0,247500.0,0,0,2,0,1,0,0,1,3,2.0,-4,1,8,30
5113346,0,0,1,0,270000.0,0,2,0,3,1,0,1,0,3,2.0,-4,1,6,24
5113347,0,0,1,0,270000.0,0,2,0,3,1,0,1,0,3,2.0,-4,1,6,24
5113350,1,1,0,0,90000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,14,50
5113352,1,1,0,0,90000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,14,50
5113356,1,1,0,0,90000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,14,50
5113363,0,1,0,0,148500.0,1,1,1,0,1,0,1,1,1,1.0,-4,1,5,25
5113364,0,1,0,0,148500.0,1,1,1,0,1,0,1,1,1,1.0,-4,1,5,25
5113365,0,1,0,0,148500.0,1,1,1,0,1,0,1,1,1,1.0,-4,1,5,25
5113366,0,1,0,0,148500.0,1,1,1,0,1,0,1,1,1,1.0,-4,1,5,25
5113367,0,1,0,0,148500.0,1,1,1,0,1,0,1,1,1,1.0,-4,1,5,25
5113378,1,1,1,0,90000.0,0,0,0,2,1,0,1,0,3,2.0,-4,1,7,52
5113384,1,1,1,0,90000.0,0,0,0,2,1,0,1,0,3,2.0,-4,1,7,52
5113385,1,1,1,0,90000.0,0,0,0,2,1,0,1,0,3,2.0,-4,1,7,52
5113386,0,0,1,0,135000.0,0,0,0,0,1,0,0,1,6,2.0,-4,1,1,48
5113390,0,0,1,0,135000.0,0,0,0,0,1,0,0,1,6,2.0,-4,1,1,48
5113392,0,0,1,0,135000.0,0,0,0,0,1,0,0,1,6,2.0,-4,1,1,48
5113393,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,4,23
5113394,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,4,23
5113395,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,4,23
5113396,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,4,23
5113397,0,1,1,0,180000.0,1,1,1,0,1,1,1,0,1,1.0,-4,1,0,28
5113399,0,1,1,0,180000.0,1,1,1,0,1,1,1,0,1,1.0,-4,1,0,28
5113400,0,1,1,0,180000.0,1,1,1,0,1,1,1,0,1,1.0,-4,1,0,28
5113403,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113404,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113405,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113408,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113411,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113412,0,0,0,0,450000.0,1,1,1,0,1,0,0,1,1,1.0,-4,1,1,29
5113414,1,0,0,0,90000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,1,33
5113415,1,0,0,0,90000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,1,33
5113416,1,0,0,0,90000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,1,33
5113417,1,1,1,1,157500.0,0,0,1,2,1,0,0,0,7,2.0,-4,1,14,34
5113420,1,1,1,1,157500.0,0,0,1,2,1,0,0,0,7,2.0,-4,0,14,34
5113421,1,1,0,1,144000.0,0,1,1,0,1,0,0,0,3,2.0,-4,1,3,22
5113424,1,1,1,0,270000.0,0,0,4,0,1,0,0,0,11,1.0,-4,1,1,51
5113439,1,1,0,0,207000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,6,51
5113440,1,1,0,0,207000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,6,51
5113441,1,1,0,0,207000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,6,51
5113442,1,1,0,0,207000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,6,51
5113455,1,1,0,1,126000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,11,49
5113456,1,1,0,1,126000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,11,49
5113457,1,1,0,1,126000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,11,49
5113467,0,1,0,0,315000.0,0,1,1,0,1,0,0,0,7,1.0,-4,1,8,29
5113469,0,1,0,0,315000.0,0,1,1,0,1,0,0,0,7,1.0,-4,1,8,29
5113476,1,1,0,0,360000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,2,38
5113477,1,1,0,0,360000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,2,38
5113478,1,1,0,0,360000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,2,38
5113480,1,0,0,0,225000.0,2,1,0,0,1,1,0,0,4,2.0,-4,1,25,48
5113483,1,0,0,0,225000.0,2,1,0,0,1,1,0,0,4,2.0,-4,1,25,48
5113484,1,0,0,1,135000.0,0,0,0,0,1,0,0,0,8,3.0,-4,1,1,30
5113485,1,0,0,1,135000.0,0,0,0,0,1,0,0,0,8,3.0,-4,1,1,30
5113488,0,0,0,0,157500.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,23,44
5113490,1,1,0,1,135000.0,1,2,0,0,1,1,1,1,1,3.0,-4,1,5,26
5113492,1,1,0,1,135000.0,1,2,0,0,1,1,1,1,1,3.0,-4,1,5,26
5113494,1,1,0,1,135000.0,1,2,0,0,1,1,1,1,1,3.0,-4,1,5,26
5113496,1,1,0,1,135000.0,1,2,0,0,1,1,1,1,1,3.0,-4,1,5,26
5113497,1,1,0,1,135000.0,1,2,0,0,1,1,1,1,1,3.0,-4,1,5,26
5113499,0,0,0,0,225000.0,1,2,1,3,1,0,0,1,1,1.0,-4,1,0,27
5113500,0,0,0,0,225000.0,1,2,1,3,1,0,0,1,1,1.0,-4,1,0,27
5113503,0,0,1,0,180000.0,2,0,2,0,1,0,0,0,4,2.0,-4,1,9,39
5113507,0,0,1,0,180000.0,2,0,2,0,1,0,0,0,4,2.0,-4,1,9,39
5113510,0,0,0,0,180000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,0,47
5113517,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113518,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113519,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113520,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113521,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113522,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113523,0,0,0,1,270000.0,0,1,0,0,1,0,0,0,3,3.0,-4,1,3,47
5113525,0,1,0,0,292500.0,0,1,0,0,1,0,0,0,9,2.0,-4,1,2,51
5113526,1,0,0,0,180000.0,0,0,2,0,1,0,0,0,3,2.0,-4,1,4,42
5113533,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113534,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113535,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113536,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113537,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113539,1,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,4,57
5113557,0,0,0,0,450000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,2,50
5113558,0,0,0,0,450000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,2,50
5113560,0,0,0,0,450000.0,1,0,0,0,1,0,1,1,1,2.0,-4,1,2,50
5113562,1,1,0,0,171000.0,0,0,0,0,1,1,1,0,8,2.0,-4,1,5,41
5113567,1,1,0,0,171000.0,0,0,0,0,1,1,1,0,8,2.0,-4,1,5,41
5113569,1,1,0,0,171000.0,0,0,0,0,1,1,1,0,8,2.0,-4,1,5,41
5113570,1,1,0,0,171000.0,0,0,0,0,1,1,1,0,8,2.0,-4,1,5,41
5113580,0,0,0,0,135000.0,0,0,1,0,1,0,0,0,6,1.0,-4,1,2,26
5113581,0,0,0,0,135000.0,0,0,1,0,1,0,0,0,6,1.0,-4,1,2,26
5113585,0,0,0,0,135000.0,0,0,1,0,1,0,0,0,6,1.0,-4,1,2,26
5113590,1,1,0,1,180000.0,1,0,1,1,1,0,0,0,1,2.0,-4,1,0,39
5113591,1,1,0,1,180000.0,1,0,1,1,1,0,0,0,1,2.0,-4,1,0,39
5113599,1,1,1,0,81000.0,0,0,2,3,1,0,1,0,8,2.0,-4,1,7,32
5113601,1,1,1,0,81000.0,0,0,2,3,1,0,1,0,8,2.0,-4,1,7,32
5113602,1,1,1,0,81000.0,0,0,2,3,1,0,1,0,8,2.0,-4,1,7,32
5113605,0,1,0,1,270000.0,2,1,0,0,1,0,0,0,4,3.0,-4,1,1,30
5113607,0,1,0,1,270000.0,2,1,0,0,1,0,0,0,4,3.0,-4,1,1,30
5113608,1,1,0,0,283500.0,1,0,0,0,1,0,0,1,1,2.0,-4,1,6,48
5113620,0,1,1,0,225000.0,0,0,4,2,1,0,0,0,0,1.0,-4,1,0,53
5113627,0,0,0,0,270000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,2,34
5113628,0,0,0,0,270000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,2,34
5113629,0,0,0,0,270000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,2,34
5113630,0,0,0,0,270000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,2,34
5113631,0,0,0,0,270000.0,0,1,0,0,1,0,0,1,9,2.0,-4,1,2,34
5113634,0,1,0,0,135000.0,0,1,0,0,1,0,0,1,3,2.0,-4,1,0,41
5113643,1,0,0,0,247500.0,0,0,1,0,1,0,0,0,7,1.0,-4,1,2,21
5113648,1,1,0,0,225000.0,0,2,0,0,1,0,0,1,9,2.0,-4,1,0,33
5113649,1,1,0,0,225000.0,0,2,0,0,1,0,0,1,9,2.0,-4,1,0,33
5113679,1,0,0,0,135000.0,0,0,0,0,1,0,0,0,7,2.0,-4,1,3,45
5113680,1,0,0,0,135000.0,0,0,0,0,1,0,0,0,7,2.0,-4,1,3,45
5113681,1,0,0,0,135000.0,0,0,0,0,1,0,0,0,7,2.0,-4,1,3,45
5113683,1,0,0,0,135000.0,0,0,0,0,1,0,0,0,7,2.0,-4,1,3,45
5113685,1,1,0,0,292500.0,0,0,0,0,1,0,0,1,8,2.0,-4,1,12,33
5113695,1,0,0,1,247500.0,0,0,2,0,1,1,1,1,8,3.0,-4,1,0,41
5113696,1,0,0,1,247500.0,0,0,2,0,1,1,1,1,8,3.0,-4,1,0,41
5113700,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,10,2.0,-4,1,1,35
5113705,1,1,0,2,135000.0,1,1,0,3,1,0,0,0,1,4.0,-4,1,1,39
5113711,1,0,0,1,405000.0,2,0,0,0,1,0,1,1,4,3.0,-4,1,1,46
5113717,1,1,1,1,135000.0,0,0,0,0,1,0,0,1,13,3.0,-4,1,8,44
